"","Year","Country","Country_code","Sex","Type","X0","X1","X5","X10","X15","X20","X25","X30","X35","X40","X45","X50","X55","X60","X65","X70","X75","X80","X85","X90","X95"
"5",2019,"China","CHN","f","Total","42183.82571","12631.69368","6246.678948","4881.037705","7668.590694","11883.57223","17453.33291","28804.24658","33703.77214","53561.34881","89555.41046","158327.9212","193623.7568","268382.7856","419991.5895","537872.0584","600101.652","781373.8564","668584.0773","361098.8656","128965.961"
"6",2019,"China","CHN","f","PM","3956.302184","265.0795071","73.82470284","34.68993743","30.82526257","39.21615019","1133.34618","2313.384102","3190.682201","6282.50165","12126.0337","23897.27215","30978.12037","46539.43356","76913.27309","102457.3511","112585.3297","139526.8515","106630.6587","49441.09558","14950.97397"
"7",2019,"China","CHN","f","aPM","2831.00427","190.3770362","52.82455398","24.6107703","22.28435936","28.85460791","858.8284478","1769.612694","2422.947184","4720.95522","9091.16156","17948.94359","23370.41454","35268.50641","57996.58393","76924.0874","84001.17663","105269.5437","82010.76674","38817.95646","11895.96012"
"8",2019,"China","CHN","f","HAP","1125.297914","74.70247088","21.00014886","10.07916713","8.540903209","10.36154228","274.517732","543.7714074","767.7350164","1561.54643","3034.872142","5948.328564","7607.705827","11270.92715","18916.68916","25533.26373","28584.15311","34257.30778","24619.89196","10623.13913","3055.013856"
"9",2019,"China","CHN","f","OT","38227.523526","12366.6141729","6172.85424516","4846.34776757","7637.76543143","11844.35607981","16319.98673","26490.862478","30513.089939","47278.84716","77429.37676","134430.64905","162645.63643","221843.35204","343078.31641","435414.7073","487516.3223","641847.0049","561953.4186","311657.77002","114014.98703"
