"","Year","Country","Country_code","Sex","Type","X0","X1","X5","X10","X15","X20","X25","X30","X35","X40","X45","X50","X55","X60","X65","X70","X75","X80","X85","X90","X95"
"5",2019,"Solomon Islands","SLB","m","Total","220.2135801","62.68082915","28.11179451","28.69110788","77.28234143","126.2238562","129.9579944","152.7610616","196.94401","266.9376845","315.0849174","322.4782058","331.9617892","324.1347742","294.4945185","241.7044738","180.8027797","129.6178304","57.23142292","15.4144556","2.645158625"
"6",2019,"Solomon Islands","SLB","m","PM","29.93814006","5.879016382","1.428048051","1.206197376","2.3581577","3.668063897","13.96236358","23.86913611","39.50562906","64.11349449","83.09018892","91.57304063","94.0454443","91.19851882","78.3531638","61.92536517","44.29766651","29.22751669","12.05814876","2.87593771","0.507579014"
"7",2019,"Solomon Islands","SLB","m","aPM","2.046026982","0.434627275","0.105787278","0.08938194","0.173893078","0.270977545","1.337341255","2.290794858","3.81747373","6.211609915","8.033113168","8.876183708","9.075611217","8.78665281","7.526933099","5.934260433","4.235170742","2.789586316","1.146498547","0.272547753","0.047986773"
"8",2019,"Solomon Islands","SLB","m","HAP","27.89211307","5.444389107","1.322260773","1.116815436","2.184264621","3.397086353","12.62502233","21.57834126","35.68815533","57.90188458","75.05707575","82.69685692","84.96983308","82.41186601","70.8262307","55.99110474","40.06249577","26.43793038","10.91165021","2.603389958","0.45959224"
"9",2019,"Solomon Islands","SLB","m","OT","190.27544004","56.801812768","26.683746459","27.484910504","74.92418373","122.555792303","115.99563082","128.89192549","157.43838094","202.82419001","231.99472848","230.90516517","237.9163449","232.93625538","216.1413547","179.77910863","136.50511319","100.39031371","45.17327416","12.53851789","2.137579611"
